21 29
/global/tile_specs/texture9.txt.3X3
/global/tile_specs/texture.txt.test
/global/tile_specs/texture.txt.test
/global/tile_specs/texture.txt.test
-0.874878	-0.835724	0.002901	0.061190
-0.812317	-0.835724	0.039480	0.061321
-0.749756	-0.835724	0.072931	0.058640
-0.687195	-0.835724	0.109412	0.059101
-0.624633	-0.835724	0.144178	0.057670
-0.562072	-0.835724	0.179233	0.059966
-0.499511	-0.835724	0.215390	0.058146
-0.436950	-0.835724	0.250469	0.058134
-0.374389	-0.835724	0.285377	0.057393
-0.311828	-0.835724	0.321618	0.056216
-0.249267	-0.835724	0.355141	0.056690
-0.186706	-0.835724	0.390255	0.056750
-0.124145	-0.835724	0.424257	0.055364
-0.061584	-0.835724	0.459654	0.056439
0.000978	-0.835724	0.495522	0.054495
0.063539	-0.835724	0.528525	0.056091
0.126100	-0.835724	0.564639	0.056422
0.188661	-0.835724	0.598874	0.057414
0.251222	-0.835724	0.631065	0.054827
0.313783	-0.835724	0.666032	0.055474
0.376344	-0.835724	0.700725	0.055035
0.438905	-0.835724	0.735686	0.054113
0.501466	-0.835724	0.769975	0.056266
0.564027	-0.835724	0.802307	0.056645
0.626588	-0.835724	0.836419	0.056456
0.689150	-0.835724	0.871829	0.055149
0.751711	-0.835724	0.904703	0.053565
0.814272	-0.835724	0.941221	0.055429
0.876833	-0.835724	0.974331	0.055515
-0.874878	-0.752282	0.002277	0.106411
-0.812317	-0.752282	0.037969	0.104947
-0.749756	-0.752282	0.074663	0.106213
-0.687195	-0.752282	0.110371	0.105443
-0.624633	-0.752282	0.147008	0.104546
-0.562072	-0.752282	0.180619	0.104892
-0.499511	-0.752282	0.215770	0.104476
-0.436950	-0.752282	0.250875	0.104078
-0.374389	-0.752282	0.287057	0.102965
-0.311828	-0.752282	0.321241	0.104013
-0.249267	-0.752282	0.355754	0.103430
-0.186706	-0.752282	0.390474	0.103147
-0.124145	-0.752282	0.425217	0.102967
-0.061584	-0.752282	0.459610	0.102555
0.000978	-0.752282	0.494253	0.102091
0.063539	-0.752282	0.527613	0.101201
0.126100	-0.752282	0.561718	0.102286
0.188661	-0.752282	0.597611	0.101789
0.251222	-0.752282	0.632273	0.101249
0.313783	-0.752282	0.666200	0.101713
0.376344	-0.752282	0.700622	0.100704
0.438905	-0.752282	0.735152	0.102509
0.501466	-0.752282	0.769615	0.099475
0.564027	-0.752282	0.803219	0.100637
0.626588	-0.752282	0.838418	0.099198
0.689150	-0.752282	0.872756	0.099400
0.751711	-0.752282	0.905888	0.100647
0.814272	-0.752282	0.940506	0.099789
0.876833	-0.752282	0.974710	0.099598
-0.874878	-0.668840	0.002768	0.152401
-0.812317	-0.668840	0.040117	0.151734
-0.749756	-0.668840	0.074680	0.152680
-0.687195	-0.668840	0.108975	0.150558
-0.624633	-0.668840	0.146614	0.152780
-0.562072	-0.668840	0.180808	0.151737
-0.499511	-0.668840	0.215373	0.149868
-0.436950	-0.668840	0.251195	0.150719
-0.374389	-0.668840	0.286892	0.151409
-0.311828	-0.668840	0.320378	0.151330
-0.249267	-0.668840	0.354902	0.148645
-0.186706	-0.668840	0.389766	0.150201
-0.124145	-0.668840	0.425271	0.148692
-0.061584	-0.668840	0.459168	0.149690
0.000978	-0.668840	0.494451	0.148315
0.063539	-0.668840	0.528826	0.147852
0.126100	-0.668840	0.562357	0.146472
0.188661	-0.668840	0.597700	0.147252
0.251222	-0.668840	0.632315	0.146783
0.313783	-0.668840	0.666325	0.146790
0.376344	-0.668840	0.699594	0.145684
0.438905	-0.668840	0.736264	0.145574
0.501466	-0.668840	0.768065	0.145739
0.564027	-0.668840	0.802977	0.146601
0.626588	-0.668840	0.837481	0.146267
0.689150	-0.668840	0.872316	0.144920
0.751711	-0.668840	0.904987	0.144509
0.814272	-0.668840	0.939355	0.145598
0.876833	-0.668840	0.973784	0.146136
-0.874878	-0.585398	0.003065	0.199488
-0.812317	-0.585398	0.039845	0.199432
-0.749756	-0.585398	0.076642	0.199981
-0.687195	-0.585398	0.111938	0.199695
-0.624633	-0.585398	0.144858	0.196390
-0.562072	-0.585398	0.181190	0.197594
-0.499511	-0.585398	0.217871	0.196250
-0.436950	-0.585398	0.252444	0.197953
-0.374389	-0.585398	0.287545	0.195638
-0.311828	-0.585398	0.321616	0.195814
-0.249267	-0.585398	0.356997	0.194445
-0.186706	-0.585398	0.391062	0.195088
-0.124145	-0.585398	0.425909	0.194820
-0.061584	-0.585398	0.460304	0.194610
0.000978	-0.585398	0.494723	0.194057
0.063539	-0.585398	0.528990	0.193710
0.126100	-0.585398	0.564729	0.192128
0.188661	-0.585398	0.598238	0.192862
0.251222	-0.585398	0.632232	0.192691
0.313783	-0.585398	0.666413	0.192892
0.376344	-0.585398	0.701037	0.193146
0.438905	-0.585398	0.734382	0.192300
0.501466	-0.585398	0.768880	0.192306
0.564027	-0.585398	0.803293	0.192122
