21 29
/global/tile_specs/texture3.txt.3X3
/global/tile_specs/texture.txt.test
/global/tile_specs/texture.txt.test
/global/tile_specs/texture.txt.test
-0.874878	-0.835724	0.006984	0.042704
-0.812317	-0.835724	0.042605	0.042772
-0.749756	-0.835724	0.078327	0.041875
-0.687195	-0.835724	0.114592	0.039952
-0.624633	-0.835724	0.148042	0.042245
-0.562072	-0.835724	0.184360	0.040858
-0.499511	-0.835724	0.218647	0.038418
-0.436950	-0.835724	0.254808	0.039758
-0.374389	-0.835724	0.288612	0.037659
-0.311828	-0.835724	0.324772	0.038948
-0.249267	-0.835724	0.358774	0.036677
-0.186706	-0.835724	0.394392	0.038136
-0.124145	-0.835724	0.429581	0.037264
-0.061584	-0.835724	0.464696	0.035369
0.000978	-0.835724	0.498575	0.036361
0.063539	-0.835724	0.534112	0.037952
0.126100	-0.835724	0.567312	0.035974
0.188661	-0.835724	0.601626	0.035554
0.251222	-0.835724	0.635984	0.035030
0.313783	-0.835724	0.670103	0.034254
0.376344	-0.835724	0.704698	0.034071
0.438905	-0.835724	0.738842	0.033882
0.501466	-0.835724	0.772554	0.034277
0.564027	-0.835724	0.807103	0.033492
0.626588	-0.835724	0.841251	0.032141
0.689150	-0.835724	0.875421	0.032780
0.751711	-0.835724	0.909057	0.032343
0.814272	-0.835724	0.942363	0.031559
0.876833	-0.835724	0.977417	0.030793
-0.874878	-0.752282	0.005309	0.088827
-0.812317	-0.752282	0.042882	0.091391
-0.749756	-0.752282	0.077053	0.090253
-0.687195	-0.752282	0.113174	0.088334
-0.624633	-0.752282	0.150155	0.086652
-0.562072	-0.752282	0.183997	0.088408
-0.499511	-0.752282	0.218643	0.088193
-0.436950	-0.752282	0.253325	0.085087
-0.374389	-0.752282	0.288544	0.087203
-0.311828	-0.752282	0.325319	0.084946
-0.249267	-0.752282	0.358684	0.086504
-0.186706	-0.752282	0.395693	0.085783
-0.124145	-0.752282	0.429635	0.084410
-0.061584	-0.752282	0.465200	0.084326
0.000978	-0.752282	0.498376	0.083425
0.063539	-0.752282	0.531705	0.083846
0.126100	-0.752282	0.567504	0.082021
0.188661	-0.752282	0.601588	0.081371
0.251222	-0.752282	0.636032	0.081539
0.313783	-0.752282	0.670661	0.080769
0.376344	-0.752282	0.704415	0.080553
0.438905	-0.752282	0.739233	0.079860
0.501466	-0.752282	0.773709	0.080215
0.564027	-0.752282	0.807001	0.080018
0.626588	-0.752282	0.841165	0.078651
0.689150	-0.752282	0.875397	0.079055
0.751711	-0.752282	0.909131	0.078273
0.814272	-0.752282	0.943373	0.078676
0.876833	-0.752282	0.976892	0.076990
-0.874878	-0.668840	0.005773	0.136257
-0.812317	-0.668840	0.042215	0.137089
-0.749756	-0.668840	0.077759	0.135739
-0.687195	-0.668840	0.112856	0.134975
-0.624633	-0.668840	0.149063	0.134634
-0.562072	-0.668840	0.184054	0.134492
-0.499511	-0.668840	0.218509	0.131476
-0.436950	-0.668840	0.255966	0.131640
-0.374389	-0.668840	0.289780	0.132342
-0.311828	-0.668840	0.323811	0.133492
-0.249267	-0.668840	0.359105	0.131996
-0.186706	-0.668840	0.395150	0.131833
-0.124145	-0.668840	0.428902	0.131052
-0.061584	-0.668840	0.462627	0.129088
0.000978	-0.668840	0.497171	0.128159
0.063539	-0.668840	0.533856	0.129936
0.126100	-0.668840	0.566314	0.127246
0.188661	-0.668840	0.601822	0.127787
0.251222	-0.668840	0.637379	0.125844
0.313783	-0.668840	0.671696	0.128027
0.376344	-0.668840	0.705155	0.126215
0.438905	-0.668840	0.739073	0.126030
0.501466	-0.668840	0.773475	0.125688
0.564027	-0.668840	0.808232	0.126693
0.626588	-0.668840	0.840238	0.122867
0.689150	-0.668840	0.876321	0.123646
0.751711	-0.668840	0.909609	0.124940
0.814272	-0.668840	0.943848	0.124161
0.876833	-0.668840	0.977698	0.124565
-0.874878	-0.585398	0.006223	0.184582
-0.812317	-0.585398	0.041829	0.181835
-0.749756	-0.585398	0.077849	0.183125
-0.687195	-0.585398	0.113215	0.181906
-0.624633	-0.585398	0.147560	0.183118
-0.562072	-0.585398	0.184012	0.181109
-0.499511	-0.585398	0.219068	0.181030
-0.436950	-0.585398	0.254639	0.179753
