-1.000000	-1.000000	0.034155	0.000000
-0.937439	-1.000000	0.062825	0.000340
-0.874878	-1.000000	0.089279	0.000654
-0.812317	-1.000000	0.118382	0.000999
-0.749756	-1.000000	0.147106	0.001340
-0.687195	-1.000000	0.175258	0.001674
-0.624633	-1.000000	0.203911	0.002013
-0.562072	-1.000000	0.231798	0.002344
-0.499511	-1.000000	0.259898	0.002678
-0.436950	-1.000000	0.287919	0.003010
-0.374389	-1.000000	0.315395	0.003336
-0.311828	-1.000000	0.342907	0.003662
-0.249267	-1.000000	0.369086	0.003972
-0.186706	-1.000000	0.396331	0.004296
-0.124145	-1.000000	0.423320	0.004616
-0.061584	-1.000000	0.450370	0.004937
0.000978	-1.000000	0.477654	0.005260
0.063539	-1.000000	0.504006	0.005573
0.126100	-1.000000	0.530742	0.005890
0.188661	-1.000000	0.557062	0.006202
0.251222	-1.000000	0.583160	0.006512
0.313783	-1.000000	0.609549	0.006825
0.376344	-1.000000	0.635439	0.007132
0.438905	-1.000000	0.661361	0.007439
0.501466	-1.000000	0.687428	0.007748
0.564027	-1.000000	0.712925	0.008051
0.626588	-1.000000	0.738816	0.008358
0.689150	-1.000000	0.764570	0.008663
0.751711	-1.000000	0.790364	0.008969
0.814272	-1.000000	0.815823	0.009271
0.876833	-1.000000	0.840748	0.009567
0.939394	-1.000000	0.864241	0.009846
1.000000	-1.000000	0.888237	0.010130
-1.000000	-0.919166	0.034089	0.036314
-0.937439	-0.919166	0.062738	0.036554
-0.874878	-0.919166	0.089222	0.036775
-0.812317	-0.919166	0.118281	0.037018
-0.749756	-0.919166	0.146972	0.037257
-0.687195	-0.919166	0.175122	0.037492
-0.624633	-0.919166	0.203730	0.037731
-0.562072	-0.919166	0.231605	0.037964
-0.499511	-0.919166	0.259669	0.038198
-0.436950	-0.919166	0.287640	0.038432
-0.374389	-0.919166	0.315102	0.038661
-0.311828	-0.919166	0.342603	0.038891
-0.249267	-0.919166	0.368824	0.039110
-0.186706	-0.919166	0.396046	0.039337
-0.124145	-0.919166	0.423015	0.039563
-0.061584	-0.919166	0.450041	0.039788
0.000978	-0.919166	0.477271	0.040016
0.063539	-0.919166	0.503611	0.040236
0.126100	-0.919166	0.530329	0.040459
0.188661	-0.919166	0.556617	0.040678
0.251222	-0.919166	0.582729	0.040896
0.313783	-0.919166	0.609075	0.041116
0.376344	-0.919166	0.634951	0.041333
0.438905	-0.919166	0.660865	0.041549
0.501466	-0.919166	0.686895	0.041766
0.564027	-0.919166	0.712410	0.041980
0.626588	-0.919166	0.738258	0.042195
0.689150	-0.919166	0.763983	0.042410
0.751711	-0.919166	0.789743	0.042625
0.814272	-0.919166	0.815199	0.042838
0.876833	-0.919166	0.840109	0.043046
0.939394	-0.919166	0.863598	0.043242
1.000000	-0.919166	0.887579	0.043443
-1.000000	-0.835724	0.034021	0.073882
-0.937439	-0.835724	0.062649	0.073969
-0.874878	-0.835724	0.089163	0.074049
-0.812317	-0.835724	0.118176	0.074136
-0.749756	-0.835724	0.146833	0.074222
-0.687195	-0.835724	0.174982	0.074307
-0.624633	-0.835724	0.203544	0.074393
-0.562072	-0.835724	0.231408	0.074477
-0.499511	-0.835724	0.259435	0.074562
-0.436950	-0.835724	0.287355	0.074646
-0.374389	-0.835724	0.314802	0.074729
-0.311828	-0.835724	0.342292	0.074812
-0.249267	-0.835724	0.368557	0.074891
-0.186706	-0.835724	0.395756	0.074973
-0.124145	-0.835724	0.422705	0.075054
-0.061584	-0.835724	0.449708	0.075136
0.000978	-0.835724	0.476882	0.075218
0.063539	-0.835724	0.503212	0.075297
0.126100	-0.835724	0.529913	0.075377
0.188661	-0.835724	0.556167	0.075457
0.251222	-0.835724	0.582294	0.075535
0.313783	-0.835724	0.608599	0.075615
0.376344	-0.835724	0.634461	0.075693
0.438905	-0.835724	0.660367	0.075771
0.501466	-0.835724	0.686361	0.075849
0.564027	-0.835724	0.711894	0.075926
0.626588	-0.835724	0.737700	0.076004
0.689150	-0.835724	0.763398	0.076081
0.751711	-0.835724	0.789123	0.076159
0.814272	-0.835724	0.814578	0.076236
0.876833	-0.835724	0.839475	0.076311
0.939394	-0.835724	0.862959	0.076382
1.000000	-0.835724	0.886928	0.076454
-1.000000	-0.752282	0.033953	0.111111
-0.937439	-0.752282	0.062560	0.111108
-0.874878	-0.752282	0.089105	0.111105
-0.812317	-0.752282	0.118073	0.111101
-0.749756	-0.752282	0.146695	0.111098
-0.687195	-0.752282	0.174843	0.111095
-0.624633	-0.752282	0.203359	0.111091
-0.562072	-0.752282	0.231210	0.111088
-0.499511	-0.752282	0.259200	0.111085
-0.436950	-0.752282	0.287068	0.111082
-0.374389	-0.752282	0.314500	0.111078
-0.311828	-0.752282	0.341979	0.111075
-0.249267	-0.752282	0.368286	0.111072
-0.186706	-0.752282	0.395462	0.111069
-0.124145	-0.752282	0.422390	0.111066
-0.061584	-0.752282	0.449369	0.111062
0.000978	-0.752282	0.476487	0.111059
0.063539	-0.752282	0.502804	0.111056
0.126100	-0.752282	0.529487	0.111053
0.188661	-0.752282	0.555708	0.111050
0.251222	-0.752282	0.581849	0.111047
0.313783	-0.752282	0.608111	0.111044
0.376344	-0.752282	0.633957	0.111041
0.438905	-0.752282	0.659854	0.111038
0.501466	-0.752282	0.685810	0.111035
0.564027	-0.752282	0.711361	0.111032
0.626588	-0.752282	0.737122	0.111029
0.689150	-0.752282	0.762790	0.111026
0.751711	-0.752282	0.788479	0.111023
0.814272	-0.752282	0.813931	0.111020
0.876833	-0.752282	0.838813	0.111017
0.939394	-0.752282	0.862292	0.111014
1.000000	-0.752282	0.886245	0.111011
-1.000000	-0.668840	0.033886	0.148067
-0.937439	-0.668840	0.062471	0.148003
-0.874878	-0.668840	0.089047	0.147945
-0.812317	-0.668840	0.117969	0.147881
-0.749756	-0.668840	0.146558	0.147818
-0.687195	-0.668840	0.174704	0.147756
-0.624633	-0.668840	0.203174	0.147693
-0.562072	-0.668840	0.231013	0.147631
