-1.000000	-1.000000	0.019539	0.119738
-0.937439	-1.000000	0.051649	0.117944
-0.874878	-1.000000	0.084429	0.116113
-0.812317	-1.000000	0.116878	0.114300
-0.749756	-1.000000	0.148331	0.112543
-0.687195	-1.000000	0.179438	0.110806
-0.624633	-1.000000	0.210966	0.109044
-0.562072	-1.000000	0.242102	0.107305
-0.499511	-1.000000	0.272082	0.105630
-0.436950	-1.000000	0.303875	0.103854
-0.374389	-1.000000	0.334466	0.102145
-0.311828	-1.000000	0.364928	0.100444
-0.249267	-1.000000	0.395152	0.098755
-0.186706	-1.000000	0.424979	0.097089
-0.124145	-1.000000	0.455569	0.095380
-0.061584	-1.000000	0.485307	0.093719
0.000978	-1.000000	0.515064	0.092057
0.063539	-1.000000	0.544632	0.090405
0.126100	-1.000000	0.573289	0.088804
0.188661	-1.000000	0.603350	0.087125
0.251222	-1.000000	0.631912	0.085530
0.313783	-1.000000	0.660952	0.083907
0.376344	-1.000000	0.690684	0.082246
0.438905	-1.000000	0.719680	0.080627
0.501466	-1.000000	0.748280	0.079029
0.564027	-1.000000	0.776517	0.077452
0.626588	-1.000000	0.805046	0.075858
0.689150	-1.000000	0.834094	0.074235
0.751711	-1.000000	0.862543	0.072646
0.814272	-1.000000	0.890840	0.071065
0.876833	-1.000000	0.918849	0.069501
0.939394	-1.000000	0.945191	0.068029
1.000000	-1.000000	0.971937	0.066535
-1.000000	-0.919166	0.021017	0.156498
-0.937439	-0.919166	0.053054	0.154633
-0.874878	-0.919166	0.085690	0.152732
-0.812317	-0.919166	0.118033	0.150849
-0.749756	-0.919166	0.149441	0.149020
-0.687195	-0.919166	0.180501	0.147211
-0.624633	-0.919166	0.211956	0.145379
-0.562072	-0.919166	0.243037	0.143569
-0.499511	-0.919166	0.273011	0.141823
-0.436950	-0.919166	0.304684	0.139979
-0.374389	-0.919166	0.335229	0.138200
-0.311828	-0.919166	0.365643	0.136429
-0.249267	-0.919166	0.395812	0.134672
-0.186706	-0.919166	0.425627	0.132936
-0.124145	-0.919166	0.456112	0.131160
